dist,expr,repKO,rep,size,relcen,pos,cell,ori,genrep,type,Legend:,,
1.791,1,4,2,1133.818,0.243012212,9,14,1,14,3,,,
1.793,1,4,2,1234.583,0.227192093,2,10,1,14,3,,,
1.831,1,4,2,1144.255,0.193818143,9,6,1,14,3,,,
1.832,1,4,2,850.413,0.212037037,9,7,1,14,3,,,
1.865,1,4,2,1387.864,0.202607279,1,11,1,14,3,,,
1.906,1,4,2,1190.07,0.277236364,6,2,1,14,3,,,
1.909,1,4,2,489.779,0.356755747,2,7,1,14,3,,,
1.952,1,4,2,1168.864,0.31483871,1,16,1,14,3,,,
1.957,1,4,2,1202.878,0.257127841,9,1,1,14,3,,,
1.962,1,4,2,1077.382,0.238106796,9,15,1,14,3,,,
1.98,1,4,2,822.685,0.328739831,5,10,1,14,3,,,
1.987,1,4,2,882.433,0.284385287,5,8,1,14,3,,,
2.062,1,4,2,900.771,0.241395458,6,29,1,14,3,,,
2.07,1,4,2,924.495,0.274027006,9,22,1,14,3,,,
2.126,1,4,2,1090.474,0.29973213,5,2,1,14,3,,,
2.163,1,4,2,969.104,0.313933237,6,24,1,14,3,,,
2.188,1,4,2,858.131,0.49058296,1,3,1,14,3,,,
2.193,1,4,2,1387.864,0.243964846,1,11,1,14,3,,,
2.213,1,4,2,480.07,0.395814702,6,5,1,14,3,,,
2.215,1,4,2,953.313,0.297755075,9,5,1,14,3,,,
2.228,1,4,2,1149.839,0.389306308,6,18,1,14,3,,,
2.234,1,4,2,925.574,0.425361767,9,18,1,14,3,,,
2.235,1,4,2,1238.031,0.424098672,6,6,1,14,3,,,
2.296,1,4,2,763.534,0.327859489,9,9,1,14,3,,,
2.308,1,4,2,832.045,0.313246471,1,18,1,14,3,,,
2.309,1,4,2,800.056,0.257557167,5,9,1,14,3,,,
2.322,1,4,2,1023.949,0.368337563,1,7,1,14,3,,,
2.332,1,4,2,1178.766,0.30834325,5,1,1,14,3,,,
2.34,1,4,2,1006.787,0.298888747,9,13,1,14,3,,,
2.344,1,4,2,1125.991,0.330513254,6,13,1,14,3,,,
2.367,1,4,2,1333.447,0.372932094,6,16,1,14,3,,,
2.383,1,4,2,1556.347,0.270334657,1,8,1,14,3,,,
2.447,1,4,2,481.897,0.398794003,6,23,1,14,3,,,
2.454,1,4,2,1540.237,0.264839197,2,9,1,14,3,,,
2.484,1,4,2,763.904,0.468325792,1,10,1,14,3,,,
2.506,1,4,2,832.045,0.555161719,1,18,1,14,3,,,
2.521,1,4,2,1702.087,0.296413874,5,3,1,14,3,,,
2.614,1,4,2,725.841,0.492928531,6,15,1,14,3,,,
2.704,1,4,2,1139.045,0.308429337,9,12,1,14,3,,,
2.743,1,4,2,1084.724,0.382033426,5,11,1,14,3,,,
2.773,1,4,2,822.685,0.325164165,5,10,1,14,3,,,
2.837,1,4,2,839.244,0.522371571,5,5,1,14,3,,,
2.98,1,4,2,620.452,0.471295271,6,10,1,14,3,,,
2.987,1,4,2,1149.353,0.376291257,6,9,1,14,3,,,
3.01,1,4,2,1234.583,0.390959865,2,10,1,14,3,,,
3.013,1,4,2,1266.522,0.43036709,1,5,1,14,3,,,
3.022,1,4,2,832.256,0.457601454,2,3,1,14,3,,,
3.045,1,4,2,648.372,0.542877518,2,6,1,14,3,,,
3.14,1,4,2,1425.042,0.289427597,1,1,1,14,3,,,
3.165,1,4,2,1144.255,0.327877344,9,6,1,14,3,,,
3.233,1,4,2,1333.447,0.330201205,6,16,1,14,3,,,
3.262,1,4,2,832.256,0.47193287,2,3,1,14,3,,,
3.268,1,4,2,1078.996,0.437190635,9,16,1,14,3,,,
3.337,1,4,2,941.236,0.515207658,9,2,1,14,3,,,
3.46,1,4,2,765.384,0.532389598,5,7,1,14,3,,,
3.465,1,4,2,1023.949,0.553691275,1,7,1,14,3,,,
3.482,1,4,2,1161.672,0.568768376,5,13,1,14,3,,,
3.547,1,4,2,884.027,0.396667412,2,1,1,14,3,,,
3.618,1,4,2,1235.412,0.566374452,6,14,1,14,3,,,
3.623,1,4,2,1133.818,0.463714322,9,14,1,14,3,,,
3.648,1,4,2,1101.724,0.547008547,1,2,1,14,3,,,
3.649,1,4,2,701.147,0.591410049,6,4,1,14,3,,,
3.694,1,4,2,1168.864,0.584586169,1,16,1,14,3,,,
3.755,1,4,2,1077.023,0.518073951,9,23,1,14,3,,,
3.819,1,4,2,1090.474,0.642604745,5,2,1,14,3,,,
4.335,1,4,2,1638.154,0.57508623,1,13,1,14,3,,,
-0.34,0,4,2,870.907,-0.085815245,1,19,1,14,2,,,
-0.057,0,4,2,893.443,-0.009226287,5,22,1,14,2,,,
0.043,0,4,2,856.756,0.00708402,5,20,1,14,2,,,
0.159,0,4,2,940.137,0.023086975,6,7,1,14,2,,,
0.184,0,4,2,798.976,0.036306235,5,21,1,14,2,,,
0.195,0,4,2,650.931,0.032950321,6,25,1,14,2,,,
0.362,0,4,2,870.907,0.061638004,1,19,1,14,2,,,
0.393,0,4,2,763.534,0.052018531,9,9,1,14,2,,,
0.641,0,4,2,798.976,0.108515321,5,21,1,14,2,,,
0.654,0,4,2,987.048,0.094114261,5,6,1,14,2,,,
0.696,0,4,2,568.296,0.093397746,1,6,1,14,2,,,
0.735,0,4,2,580.066,0.127604167,6,21,1,14,2,,,
0.748,0,4,2,1147.807,0.091453723,1,14,1,14,2,,,
0.781,0,4,2,1238.031,0.113270486,6,6,1,14,2,,,
0.807,0,4,2,838.521,0.104710004,5,4,1,14,2,,,
0.997,0,4,2,594.215,0.16790165,2,8,1,14,2,,,
1.027,0,4,2,388.876,0.223212345,6,28,1,14,2,,,
1.099,0,4,2,987.048,0.146650654,5,6,1,14,2,,,
1.158,0,4,2,922.471,0.190366595,5,18,1,14,2,,,
1.192,0,4,2,947.275,0.198369113,5,17,1,14,2,,,
1.296,0,4,2,534.329,0.299238051,6,22,1,14,2,,,
1.296,0,4,2,481.897,0.234655079,6,23,1,14,2,,,
1.424,0,4,2,765.384,0.248603352,5,7,1,14,2,,,
1.615,0,4,2,882.433,0.246677868,5,8,1,14,2,,,
1.633,0,4,2,1031.484,0.222813481,5,16,1,14,2,,,
1.947,0,4,2,838.521,0.251582892,5,4,1,14,2,,,
2.019,0,4,2,1147.807,0.269020653,1,14,1,14,2,,,
2.192,0,4,2,1246.204,0.242424242,9,21,1,14,2,,,
2.424,0,4,2,947.275,0.313908314,5,17,1,14,2,,,
3.101,0,4,2,763.904,0.494735163,1,10,1,14,2,,,
3.24,0,4,2,648.372,0.513959391,2,6,1,14,2,,,
3.365,0,4,2,1478.121,0.412529116,1,12,1,14,2,,,
-0.34,1,4,3,441.253,-0.067688632,5,11,1,15,3,,,
-0.336,1,4,3,968.944,-0.043005248,10,1,1,15,3,,,
-0.313,1,4,3,779.861,-0.047381169,6,5,1,15,3,,,
-0.233,1,4,3,538.341,-0.043854696,9,1,1,15,3,,,
-0.148,1,4,3,455.648,-0.029886914,5,12,1,15,3,,,
-0.138,1,4,3,438.222,-0.021911718,2,6,1,15,3,,,
-0.09,1,4,3,506.082,-0.016192875,6,15,1,15,3,,,
0.045,1,4,3,837.542,0.007389163,6,27,1,15,3,,,
0.049,1,4,3,721.33,0.007593367,7,23,1,15,3,,,
0.074,1,4,3,653.125,0.013408226,2,7,1,15,3,,,
0.102,1,4,3,1261.542,0.015804152,7,26,1,15,3,,,
0.106,1,4,3,894.005,0.01874116,7,25,1,15,3,,,
0.153,1,4,3,709.857,0.027627302,7,6,1,15,3,,,
0.156,1,4,3,642.608,0.02644516,3,2,1,15,3,,,
0.157,1,4,3,864.842,0.029494646,9,2,1,15,3,,,
0.201,1,4,3,538.341,0.0408869,9,1,1,15,3,,,
0.202,1,4,3,380.723,0.055909217,7,18,1,15,3,,,
0.209,1,4,3,510.239,0.036808735,6,22,1,15,3,,,
0.298,1,4,3,600.206,0.053926891,7,3,1,15,3,,,
0.298,1,4,3,603.7,0.056772719,7,22,1,15,3,,,
0.336,1,4,3,721.33,0.06538237,7,23,1,15,3,,,
0.337,1,4,3,797.384,0.077847078,4,1,1,15,3,,,
0.343,1,4,3,960.893,0.077061335,6,7,1,15,3,,,
0.35,1,4,3,972.398,0.065420561,5,9,1,15,3,,,
0.408,1,4,3,1099.802,0.046060059,9,6,1,15,3,,,
0.409,1,4,3,932.99,0.06318554,7,15,1,15,3,,,
0.431,1,4,3,929.726,0.062736536,6,18,1,15,3,,,
0.461,1,4,3,912.535,0.068458568,7,24,1,15,3,,,
0.52,1,4,3,1451.046,0.07518797,4,10,1,15,3,,,
0.549,1,4,3,786.163,0.09730592,7,2,1,15,3,,,
0.575,1,4,3,504.138,0.101715903,3,5,1,15,3,,,
0.596,1,4,3,510.239,0.099832496,6,22,1,15,3,,,
0.615,1,4,3,1261.542,0.103674983,7,26,1,15,3,,,
0.622,1,4,3,1479.675,0.079417773,6,24,1,15,3,,,
0.666,1,4,3,623.092,0.136252046,7,11,1,15,3,,,
0.671,1,4,3,597.943,0.12072688,7,5,1,15,3,,,
0.676,1,4,3,699.221,0.166831194,6,25,1,15,3,,,
0.678,1,4,3,974.771,0.130989181,6,28,1,15,3,,,
0.708,1,4,3,1027.447,0.122512545,5,3,1,15,3,,,
0.713,1,4,3,667.59,0.175098232,3,3,1,15,3,,,
0.716,1,4,3,968.944,0.139543949,10,1,1,15,3,,,
0.778,1,4,3,653.125,0.143304476,2,7,1,15,3,,,
0.816,1,4,3,562.184,0.195262024,9,3,1,15,3,,,
0.829,1,4,3,455.648,0.197380952,5,12,1,15,3,,,
0.831,1,4,3,673.623,0.152505047,10,3,1,15,3,,,
0.838,1,4,3,673.623,0.144383184,10,3,1,15,3,,,
0.867,1,4,3,1184.581,0.108810241,7,9,1,15,3,,,
0.875,1,4,3,760.477,0.201985226,3,1,1,15,3,,,
0.931,1,4,3,819.61,0.247474747,10,4,1,15,3,,,
0.94,1,4,3,1014.576,0.136449412,7,16,1,15,3,,,
0.944,1,4,3,1164.959,0.124423356,6,3,1,15,3,,,
0.948,1,4,3,1094.956,0.164469119,5,10,1,15,3,,,
1.008,1,4,3,947.998,0.153471376,9,5,1,15,3,,,
1.023,1,4,3,600.206,0.19760479,7,3,1,15,3,,,
1.025,1,4,3,979.773,0.138345256,4,9,1,15,3,,,
1.03,1,4,3,1568.984,0.199033816,6,17,1,15,3,,,
1.037,1,4,3,979.773,0.298675115,4,9,1,15,3,,,
1.039,1,4,3,1671.818,0.149046048,5,16,1,15,3,,,
1.056,1,4,3,1362.682,0.156699807,10,5,1,15,3,,,
1.073,1,4,3,554.139,0.202720574,5,14,1,15,3,,,
1.093,1,4,3,797.384,0.162745682,4,1,1,15,3,,,
1.187,1,4,3,566.83,0.181943593,2,5,1,15,3,,,
1.195,1,4,3,771.54,0.201789936,4,11,1,15,3,,,
1.1995,1,4,3,989.8,0.160104111,6,21,1,15,3,,,
1.223,1,4,3,597.943,0.212991989,7,5,1,15,3,,,
1.232,1,4,3,642.608,0.237242442,3,2,1,15,3,,,
1.239,1,4,3,932.99,0.177050586,7,15,1,15,3,,,
1.328,1,4,3,1671.818,0.154724455,5,16,1,15,3,,,
1.361,1,4,3,444.642,0.316217472,6,23,1,15,3,,,
1.373,1,4,3,1184.581,0.14954798,7,9,1,15,3,,,
1.404,1,4,3,786.163,0.237724348,7,2,1,15,3,,,
1.438,1,4,3,989.8,0.225887527,6,21,1,15,3,,,
1.459,1,4,3,1617.776,0.169120204,7,8,1,15,3,,,
1.465,1,4,3,849.605,0.313637337,6,12,1,15,3,,,
1.478,1,4,3,999.846,0.264448023,6,20,1,15,3,,,
1.479,1,4,3,1000.673,0.223043282,4,2,1,15,3,,,
1.484,1,4,3,1212.691,0.206197027,6,19,1,15,3,,,
1.486,1,4,3,444.642,0.357813629,6,23,1,15,3,,,
1.514,1,4,3,904.669,0.184117719,4,4,1,15,3,,,
1.535,1,4,3,506.082,0.2839963,6,15,1,15,3,,,
1.54,1,4,3,1157.504,0.269749518,4,8,1,15,3,,,
1.551,1,4,3,788.222,0.24552794,9,4,1,15,3,,,
1.563,1,4,3,1362.682,0.184294305,10,5,1,15,3,,,
1.567,1,4,3,957.742,0.241932994,7,7,1,15,3,,,
1.57,1,4,3,1301.004,0.186063048,6,6,1,15,3,,,
1.584,1,4,3,563.792,0.285148515,3,7,1,15,3,,,
1.611,1,4,3,894.189,0.208301009,6,26,1,15,3,,,
1.624,1,4,3,799.99,0.244652004,4,6,1,15,3,,,
1.645,1,4,3,1190.811,0.20308642,7,1,1,15,3,,,
1.65,1,4,3,957.742,0.230704698,7,7,1,15,3,,,
1.669,1,4,3,1027.447,0.218255525,5,3,1,15,3,,,
1.669,1,4,3,999.846,0.244793194,6,20,1,15,3,,,
1.671,1,4,3,667.59,0.359664227,3,3,1,15,3,,,
1.686,1,4,3,772.286,0.302856116,4,12,1,15,3,,,
1.688,1,4,3,829.857,0.22636449,6,11,1,15,3,,,
1.726,1,4,3,974.771,0.272626757,6,28,1,15,3,,,
1.729,1,4,3,805.52,0.24906367,5,15,1,15,3,,,
1.733,1,4,3,631,0.29052808,6,30,1,15,3,,,
1.734,1,4,3,1563.351,0.179391682,7,4,1,15,3,,,
1.741,1,4,3,1212.691,0.248182466,6,19,1,15,3,,,
1.767,1,4,3,1000.673,0.434472584,4,2,1,15,3,,,
1.773,1,4,3,904.669,0.232585596,4,4,1,15,3,,,
1.782,1,4,3,470.516,0.402802893,6,14,1,15,3,,,
1.788,1,4,3,631,0.368128474,6,30,1,15,3,,,
1.828,1,4,3,677.549,0.289011858,4,7,1,15,3,,,
1.833,1,4,3,766.414,0.358147714,10,2,1,15,3,,,
1.859,1,4,3,857.088,0.270321361,5,7,1,15,3,,,
1.886,1,4,3,1332.79,0.221699777,10,7,1,15,3,,,
1.899,1,4,3,883.261,0.343523878,6,1,1,15,3,,,
1.908,1,4,3,766.414,0.387253907,10,2,1,15,3,,,
1.946,1,4,3,1157.504,0.322719735,4,8,1,15,3,,,
1.964,1,4,3,805.52,0.247979798,5,15,1,15,3,,,
1.969,1,4,3,867.472,0.269799945,4,5,1,15,3,,,
1.971,1,4,3,1332.79,0.22019886,10,7,1,15,3,,,
1.978,1,4,3,1200.795,0.272677144,5,4,1,15,3,,,
2.01,1,4,3,839.513,0.265627065,6,10,1,15,3,,,
2.044,1,4,3,603.7,0.298830409,7,22,1,15,3,,,
2.11,1,4,3,438.222,0.318202383,2,6,1,15,3,,,
2.162,1,4,3,584.371,0.39152481,6,29,1,15,3,,,
2.167,1,4,3,1315.993,0.273922387,10,6,1,15,3,,,
2.2,1,4,3,960.893,0.276208412,6,7,1,15,3,,,
2.209,1,4,3,1617.776,0.273662042,7,8,1,15,3,,,
2.235,1,4,3,1315.993,0.286759045,10,6,1,15,3,,,
2.299,1,4,3,894.189,0.299037461,6,26,1,15,3,,,
2.301,1,4,3,1032.939,0.347006485,5,8,1,15,3,,,
2.326,1,4,3,867.472,0.461874504,4,5,1,15,3,,,
2.348,1,4,3,819.61,0.322040872,10,4,1,15,3,,,
2.35,1,4,3,983.704,0.262423227,9,7,1,15,3,,,
2.359,1,4,3,1306.039,0.451137885,7,21,1,15,3,,,
2.362,1,4,3,677.549,0.399391275,4,7,1,15,3,,,
2.363,1,4,3,1479.675,0.306405602,6,24,1,15,3,,,
2.406,1,4,3,709.857,0.400599401,7,6,1,15,3,,,
2.419,1,4,3,1568.984,0.231416818,6,17,1,15,3,,,
2.422,1,4,3,1086.791,0.280713955,6,8,1,15,3,,,
2.439,1,4,3,771.54,0.419360385,4,11,1,15,3,,,
2.44,1,4,3,1032.939,0.322069694,5,8,1,15,3,,,
2.472,1,4,3,1014.576,0.40664583,7,16,1,15,3,,,
2.496,1,4,3,696.831,0.380487805,3,4,1,15,3,,,
2.503,1,4,3,983.704,0.371364985,9,7,1,15,3,,,
2.539,1,4,3,1200.795,0.335624587,5,4,1,15,3,,,
2.54,1,4,3,944.752,0.334606771,7,12,1,15,3,,,
2.581,1,4,3,470.516,0.483786317,6,14,1,15,3,,,
2.701,1,4,3,1563.351,0.330842724,7,4,1,15,3,,,
2.765,1,4,3,1190.811,0.341779975,7,1,1,15,3,,,
2.769,1,4,3,833.822,0.480812641,6,4,1,15,3,,,
2.842,1,4,3,732.074,0.510967278,4,3,1,15,3,,,
2.994,1,4,3,837.542,0.545553936,6,27,1,15,3,,,
3.006,1,4,3,584.371,0.550247117,6,29,1,15,3,,,
3.168,1,4,3,645.96,0.628820961,6,16,1,15,3,,,
3.252,1,4,3,912.535,0.443232929,7,24,1,15,3,,,
3.298,1,4,3,947.998,0.471749392,9,5,1,15,3,,,
4.17,1,4,3,1451.046,0.573353499,4,10,1,15,3,,,
-0.275,0,4,3,864.842,-0.043307087,9,2,1,15,2,,,
-0.222,0,4,3,736.405,-0.041800038,3,6,1,15,2,,,
-0.152,0,4,3,557.895,-0.029780564,7,10,1,15,2,,,
-0.057,0,4,3,706.859,-0.008844065,5,13,1,15,2,,,
0.029,0,4,3,1099.802,0.003877524,9,6,1,15,2,,,
0.088,0,4,3,380.723,0.017904374,7,18,1,15,2,,,
0.169,0,4,3,566.83,0.030313901,2,5,1,15,2,,,
0.185,0,4,3,554.139,0.037847791,5,14,1,15,2,,,
0.205,0,4,3,645.96,0.035764131,6,16,1,15,2,,,
0.268,0,4,3,696.831,0.059463057,3,4,1,15,2,,,
0.288,0,4,3,706.859,0.055900621,5,13,1,15,2,,,
0.391,0,4,3,557.895,0.086389748,7,10,1,15,2,,,
0.454,0,4,3,504.138,0.096843003,3,5,1,15,2,,,
0.569,0,4,3,1164.959,0.09317177,6,3,1,15,2,,,
0.58,0,4,3,517.07,0.098673018,7,19,1,15,2,,,
0.598,0,4,3,379.471,0.10074124,7,17,1,15,2,,,
0.631,0,4,3,379.471,0.203155184,7,17,1,15,2,,,
0.768,0,4,3,1086.791,0.095131921,6,8,1,15,2,,,
0.792,0,4,3,894.005,0.131256215,7,25,1,15,2,,,
0.842,0,4,3,849.605,0.13103019,6,12,1,15,2,,,
0.864,0,4,3,736.405,0.135785007,3,6,1,15,2,,,
0.877,0,4,3,441.253,0.17568109,5,11,1,15,2,,,
0.894,0,4,3,991.014,0.123771286,5,5,1,15,2,,,
0.98,0,4,3,929.726,0.133152174,6,18,1,15,2,,,
0.984,0,4,3,517.07,0.187893832,7,19,1,15,2,,,
1.096,0,4,3,605.608,0.202288667,6,9,1,15,2,,,
1.176,0,4,3,605.608,0.173553719,6,9,1,15,2,,,
1.199,0,4,3,944.752,0.213269299,7,12,1,15,2,,,
1.233,0,4,3,699.221,0.245715424,6,25,1,15,2,,,
1.255,0,4,3,623.092,0.197048202,7,11,1,15,2,,,
1.379,0,4,3,839.513,0.226809211,6,10,1,15,2,,,
1.513,0,4,3,972.398,0.223288076,5,9,1,15,2,,,
1.54,0,4,3,732.074,0.339805825,4,3,1,15,2,,,
1.548,0,4,3,563.792,0.325005249,3,7,1,15,2,,,
1.624,0,4,3,1094.956,0.186281257,5,10,1,15,2,,,
1.726,0,4,3,1301.004,0.238958881,6,6,1,15,2,,,
1.829,0,4,3,1306.039,0.261173783,7,21,1,15,2,,,
1.967,0,4,3,857.088,0.384404925,5,7,1,15,2,,,
2.145,0,4,3,779.861,0.303781334,6,5,1,15,2,,,
2.158,0,4,3,833.822,0.423054303,6,4,1,15,2,,,
2.619,0,4,3,883.261,0.382559159,6,1,1,15,2,,,
2.662,0,4,3,788.222,0.461191961,9,4,1,15,2,,,
2.965,0,4,3,772.286,0.572172906,4,12,1,15,2,,,
3,0,4,3,829.857,0.46267736,6,11,1,15,2,,,
3.676,0,4,3,799.99,0.787995713,4,6,1,15,2,,,
3.825,0,4,3,991.014,0.608398282,5,5,1,15,2,,,
-0.299,1,6,1,549.483,-0.056833302,5,6,2,16,,,,
-0.161,1,6,1,596.318,-0.031587208,4,12,2,16,,,,
0.051,1,6,1,979.632,0.010323887,6,6,2,16,,,,
0.052,1,6,1,803.101,0.010651372,6,3,2,16,,,,
0.064,1,6,1,935.711,0.010212223,5,1,2,16,,,,
0.069,1,6,1,880.102,0.010866142,5,7,2,16,,,,
0.072,1,6,1,775.144,0.015537333,5,20,2,16,,,,
0.162,1,6,1,814.339,0.029589041,10,11,2,16,,,,
0.215,1,6,1,647.679,0.035519577,4,9,2,16,,,,
0.251,1,6,1,593.542,0.045135767,4,15,2,16,,,,
0.258,1,6,1,801.083,0.048134328,2,9,2,16,,,,
0.309,1,6,1,1158.211,0.046939086,5,23,2,16,,,,
0.323,1,6,1,1215.563,0.041109838,9,4,2,16,,,,
0.368,1,6,1,626.701,0.06504065,4,6,2,16,,,,
0.385,1,6,1,1003.22,0.075996842,2,8,2,16,,,,
0.399,1,6,1,687.812,0.066466767,5,4,2,16,,,,
0.432,1,6,1,1054.332,0.062626848,6,2,2,16,,,,
0.465,1,6,1,652.561,0.077255358,3,7,2,16,,,,
0.513,1,6,1,471.18,0.130005068,2,2,2,16,,,,
0.55,1,6,1,1159.85,0.093078355,2,7,2,16,,,,
0.618,1,6,1,1021.092,0.101344703,5,14,2,16,,,,
0.629,1,6,1,638.772,0.111111111,9,9,2,16,,,,
0.685,1,6,1,503.678,0.169848748,4,16,2,16,,,,
0.69,1,6,1,937.713,0.122928915,5,2,2,16,,,,
0.703,1,6,1,853.499,0.125513301,4,7,2,16,,,,
0.71,1,6,1,512.964,0.130108118,2,3,2,16,,,,
0.743,1,6,1,647.054,0.163117453,10,7,2,16,,,,
0.769,1,6,1,767.075,0.126501069,4,10,2,16,,,,
0.827,1,6,1,1175.194,0.117454907,9,1,2,16,,,,
0.897,1,6,1,1398.221,0.108398792,3,4,2,16,,,,
0.909,1,6,1,964.475,0.125362019,1,13,2,16,,,,
0.959,1,6,1,1069.733,0.101384924,7,8,2,16,,,,
0.969,1,6,1,1218.837,0.117043121,7,9,2,16,,,,
1.016,1,6,1,663.132,0.184593023,5,8,2,16,,,,
1.079,1,6,1,673.963,0.214683645,4,5,2,16,,,,
1.081,1,6,1,838.797,0.328871311,2,11,2,16,,,,
1.095,1,6,1,719.865,0.154377555,1,15,2,16,,,,
1.105,1,6,1,590.088,0.220735118,5,17,2,16,,,,
1.118,1,6,1,628.526,0.200898473,5,19,2,16,,,,
1.152,1,6,1,1326.179,0.129978563,1,16,2,16,,,,
1.196,1,6,1,813.646,0.217652411,6,4,2,16,,,,
1.201,1,6,1,1104.635,0.199800366,3,3,2,16,,,,
1.211,1,6,1,1216.236,0.143194986,5,9,2,16,,,,
1.236,1,6,1,1245.622,0.178329245,2,6,2,16,,,,
1.398,1,6,1,1313.919,0.157859079,4,2,2,16,,,,
1.453,1,6,1,1157.927,0.193218085,10,2,2,16,,,,
1.46,1,6,1,727.56,0.26987061,9,8,2,16,,,,
1.485,1,6,1,1183.28,0.213331418,5,16,2,16,,,,
1.496,1,6,1,851.895,0.322413793,2,10,2,16,,,,
1.503,1,6,1,1099.898,0.176057163,7,1,2,16,,,,
1.516,1,6,1,2179.002,0.20148857,7,5,2,16,,,,
1.547,1,6,1,987.329,0.182321744,3,9,2,16,,,,
1.564,1,6,1,1224.63,0.217131751,7,3,2,16,,,,
1.565,1,6,1,1110.385,0.222966235,2,5,2,16,,,,
1.641,1,6,1,883.171,0.218770831,4,14,2,16,,,,
2.07,1,6,1,1126.786,0.262690355,5,11,2,16,,,,
2.088,1,6,1,722.377,0.326148079,4,4,2,16,,,,
2.172,1,6,1,777.49,0.297412022,3,6,2,16,,,,
2.2045,1,6,1,851.512,0.403606737,9,10,2,16,,,,
2.291,1,6,1,1271.126,0.296646381,9,12,2,16,,,,
2.344,1,6,1,965.82,0.293146573,10,8,2,16,,,,
2.35,1,6,1,819.253,0.43294031,10,13,2,16,,,,
2.359,1,6,1,910.765,0.442921517,5,10,2,16,,,,
2.448,1,6,1,1290.853,0.31228473,6,7,2,16,,,,
2.46,1,6,1,795.012,0.45530261,5,5,2,16,,,,
2.517,1,6,1,706.211,0.42908285,6,1,2,16,,,,
2.534,1,6,1,1336.054,0.297243402,7,6,2,16,,,,
2.553,1,6,1,1498.296,0.356763555,9,2,2,16,,,,
2.561,1,6,1,973.293,0.45569395,4,1,2,16,,,,
2.922,1,6,1,1169.385,0.350822428,5,21,2,16,,,,
2.929,1,6,1,573.534,0.551704652,10,1,2,16,,,,
3.053,1,6,1,1377.491,0.490678239,3,5,2,16,,,,
3.061,1,6,1,909.397,0.359061584,7,10,2,16,,,,
3.073,1,6,1,1077.237,0.50709571,3,2,2,16,,,,
3.16,1,6,1,1223.658,0.513153621,9,7,2,16,,,,
3.196,1,6,1,1092.672,0.517738539,6,5,2,16,,,,
3.426,1,6,1,795.613,0.50657992,2,12,2,16,,,,
3.428,1,6,1,817.098,0.631540162,5,12,2,16,,,,
3.671,1,6,1,1083.099,0.622625509,5,15,2,16,,,,
3.839,1,6,1,1876.087,0.657700874,9,3,2,16,,,,
3.901,1,6,1,1680.388,0.446696439,7,7,2,16,,,,
-0.425,0,6,1,924.423,-0.080629862,10,4,2,16,,,,
-0.198,0,6,1,924.423,-0.034333276,10,4,2,16,,,,
-0.182,0,6,1,1158.211,-0.032178218,5,23,2,16,,,,
-0.168,0,6,1,1104.635,-0.025481571,3,3,2,16,,,,
-0.164,0,6,1,1183.28,-0.022198159,5,16,2,16,,,,
-0.079,0,6,1,572.249,-0.018814003,2,1,2,16,,,,
-0.048,0,6,1,596.318,-0.009435817,4,12,2,16,,,,
0.015,0,6,1,1290.853,0.0014703,6,7,2,16,,,,
0.072,0,6,1,1059.802,0.01553063,3,1,2,16,,,,
0.1,0,6,1,801.083,0.015429718,2,9,2,16,,,,
0.11,0,6,1,593.542,0.021505376,4,15,2,16,,,,
0.129,0,6,1,471.18,0.025521812,2,2,2,16,,,,
0.146,0,6,1,638.772,0.027910533,9,9,2,16,,,,
0.169,0,6,1,640.777,0.029112834,4,11,2,16,,,,
0.218,0,6,1,673.963,0.037618637,4,5,2,16,,,,
0.28,0,6,1,912.73,0.065851364,7,2,2,16,,,,
0.313,0,6,1,748.605,0.059000943,10,6,2,16,,,,
0.377,0,6,1,626.701,0.062252312,4,6,2,16,,,,
0.392,0,6,1,590.088,0.088328076,5,17,2,16,,,,
0.416,0,6,1,1054.332,0.061239511,6,2,2,16,,,,
0.418,0,6,1,813.646,0.082202557,6,4,2,16,,,,
0.433,0,6,1,1205.6,0.057518597,5,3,2,16,,,,
0.495,0,6,1,1243.747,0.075422825,7,11,2,16,,,,
0.503,0,6,1,964.475,0.084212289,1,13,2,16,,,,
0.599,0,6,1,557.41,0.116423712,10,5,2,16,,,,
0.608,0,6,1,1169.385,0.109648332,5,21,2,16,,,,
0.643,0,6,1,988.034,0.112886236,1,14,2,16,,,,
0.656,0,6,1,572.249,0.125166953,2,1,2,16,,,,
0.667,0,6,1,1336.054,0.076237284,7,6,2,16,,,,
0.694,0,6,1,1175.194,0.105824947,9,1,2,16,,,,
0.699,0,6,1,909.397,0.132286147,7,10,2,16,,,,
0.706,0,6,1,1092.672,0.130983302,6,5,2,16,,,,
0.718,0,6,1,722.377,0.134810364,4,4,2,16,,,,
0.767,0,6,1,910.765,0.102212154,5,10,2,16,,,,
0.806,0,6,1,524.855,0.173931808,2,4,2,16,,,,
0.808,0,6,1,980.759,0.082761446,7,12,2,16,,,,
0.814,0,6,1,1157.927,0.115036744,10,2,2,16,,,,
0.825,0,6,1,737.628,0.120950007,4,8,2,16,,,,
0.831,0,6,1,1424.724,0.095903058,9,11,2,16,,,,
0.831,0,6,1,1021.092,0.135784314,5,14,2,16,,,,
0.833,0,6,1,883.171,0.107234809,4,14,2,16,,,,
0.834,0,6,1,988.034,0.119827586,1,14,2,16,,,,
0.849,0,6,1,503.678,0.193042292,4,16,2,16,,,,
0.889,0,6,1,524.855,0.190690691,2,4,2,16,,,,
